/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_32_219.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_32_219.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_32_219.jpg, 0, 0.288693, 0, 0.1819233
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_32_321.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_32_321.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_32_321.jpg, 0, 0.5535178, 0, 0.7070469
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_32_424.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_32_424.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_32_424.jpg, 0, 0.9044938, 0, 1.798966
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_32_538.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_32_538.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_32_538.jpg, 0, 1, 0, 2.993062
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_32_640.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_32_640.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_32_640.jpg, -0.1085308, 1, 0, 4.168125
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_32_745.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_32_745.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_32_745.jpg, -0.4634761, 1, 0, 5.527241
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_32_846.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_32_846.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_32_846.jpg, -0.6413398, 1, 0, 6.615195
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_32_948.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_32_948.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_32_948.jpg, -0.3356009, 1, 0, 7.765791
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_33_050.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_33_050.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_33_050.jpg, -0.0444957, 1, 0, 8.891452
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_33_247.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_33_247.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_33_247.jpg, 0, 1, 0, 11.11042
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_33_354.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_33_354.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_33_354.jpg, -0.3196861, 1, 0, 11.98178
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_33_480.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_33_480.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_33_480.jpg, -0.5255849, 1, 0, 13.24739
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_33_588.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_33_588.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_33_588.jpg, -0.2023258, 1, 0, 14.53802
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_33_707.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_33_707.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_33_707.jpg, 0, 1, 0, 15.95187
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_33_822.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_33_822.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_33_822.jpg, -0.04971313, 1, 0, 16.86438
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_33_927.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_33_927.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_33_927.jpg, -0.416046, 1, 0, 18.01882
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_34_029.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_34_029.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_34_029.jpg, -0.1083509, 1, 0, 19.18828
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_34_139.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_34_139.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_34_139.jpg, 0, 1, 0, 20.07109
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_34_270.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_34_270.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_34_270.jpg, -0.4278091, 1, 0, 21.4146
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_34_370.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_34_370.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_34_370.jpg, -0.3450183, 1, 0, 22.36546
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_34_478.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_34_478.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_34_478.jpg, -0.5546672, 1, 0, 23.24273
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_34_579.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_34_579.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_34_579.jpg, -0.2481662, 1, 0, 24.21537
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_34_685.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_34_685.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_34_685.jpg, 0, 1, 0, 25.3569
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_34_788.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_34_788.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_34_788.jpg, 0, 1, 0, 26.3048
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_34_893.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_34_893.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_34_893.jpg, 0, 1, 0, 27.24752
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_34_998.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_34_998.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_34_998.jpg, 0, 1, 0, 28.18035
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_35_100.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_35_100.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_35_100.jpg, 0, 1, 0, 29.10459
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_35_208.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_35_208.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_35_208.jpg, 0, 1, 0, 30.18132
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_35_309.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_35_309.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_35_309.jpg, 0, 1, 0, 30.19041
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_35_411.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_35_411.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_35_411.jpg, -0.1968241, 1, 0, 30.17872
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_35_517.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_35_517.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_35_517.jpg, 0, 1, 0, 30.19018
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_35_621.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_35_621.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_35_621.jpg, 0, 1, 0, 30.19029
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_35_722.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_35_722.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_35_722.jpg, 0, 1, 0, 30.19036
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_35_827.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_35_827.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_35_827.jpg, -0.09564614, 1, 0, 30.18801
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_35_929.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_35_929.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_35_929.jpg, -0.1889759, 1, 0, 30.18502
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_36_104.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_36_104.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_36_104.jpg, 0, 1, 0, 30.18888
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_36_206.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_36_206.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_36_206.jpg, -0.1147113, 1, 0, 30.18782
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_36_307.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_36_307.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_36_307.jpg, -0.4161962, 1, 0, 30.15432
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_36_410.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_36_410.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_36_410.jpg, -0.1091852, 1, 0, 30.19174
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_36_511.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_36_511.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_36_511.jpg, 0, 1, 0, 30.18925
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_36_616.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_36_616.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_36_616.jpg, 0, 1, 0, 30.1902
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_36_716.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_36_716.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_36_716.jpg, 0, 1, 0, 30.19031
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_36_824.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_36_824.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_36_824.jpg, -0.2311381, 1, 0, 30.17755
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_36_930.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_36_930.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_36_930.jpg, -0.2610573, 1, 0, 30.18436
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_37_037.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_37_037.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_37_037.jpg, 0, 1, 0, 30.18797
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_37_146.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_37_146.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_37_146.jpg, 0, 1, 0, 30.1901
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_37_250.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_37_250.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_37_250.jpg, 0, 1, 0, 30.19028
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_37_359.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_37_359.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_37_359.jpg, -0.172794, 1, 0, 30.18282
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_37_463.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_37_463.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_37_463.jpg, -0.157878, 1, 0, 30.18915
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_37_624.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_37_624.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_37_624.jpg, 0, 1, 0, 30.19009
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_37_728.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_37_728.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_37_728.jpg, 0, 1, 0, 30.19031
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_37_830.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_37_830.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_37_830.jpg, -0.1495317, 1, 0, 30.1848
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_37_930.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_37_930.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_37_930.jpg, -0.08875465, 1, 0, 30.1905
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_38_035.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_38_035.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_38_035.jpg, 0, 1, 0, 30.18996
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_38_143.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_38_143.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_38_143.jpg, 0, 1, 0, 30.19027
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_38_245.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_38_245.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_38_245.jpg, -0.07871068, 1, 0, 30.18904
/Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/center_2020_06_07_12_23_38_363.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/left_2020_06_07_12_23_38_363.jpg, /Users/shashankginjpalli/Desktop/Udemy Self Driving/Self Driving /IMG/right_2020_06_07_12_23_38_363.jpg, -0.3074162, 1, 0, 30.17167
